method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,60000,1066599997344238,8.358947468045528
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,1,1066599997344238,8.358947468045528
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,60000,1066599997344238,8.358947468045528
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,54,1066631453544452,8.3591939903836
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,8014,1066630978755997,8.359190269465016
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,20150,1066630474848148,8.359186320337649
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,40016,1066629885056577,8.359181698139288
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,50155,1066438729849181,8.357683614189499
milp,n/a,100,steinbrunn,42,CHAIN,9,127599796675553,n/a,n/a,n/a,60000,1066438729849181,8.357683614189499
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,2909.9855251312256,128681434721954,1.0084768007048732
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,8099.999773025513,128120590500118,1.0040814628089825
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,13278.015743255615,127791831860481,1.0015049803364209
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,21242.99818611145,127599796675553,1.0
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127599796675553,thres_config_12,2,1000000,60000,127599796675553,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,1,82553617235478,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,60000,82553617235478,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,2,82553617235478,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,60000,82553617235478,1.0
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,52,90673353595735,1.0983571239173695
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,60000,90673353595735,1.0983571239173695
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,4017.996892929077,85693086160370,1.0380294532211338
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,8693.998945236206,84998390661348,1.0296143707294674
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,60000,84998390661348,1.0296143707294674
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,1,3095477388139993,2.143220878234014
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,60000,3095477388139993,2.143220878234014
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,3,3095477388139993,2.143220878234014
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,60000,3095477388139993,2.143220878234014
milp,n/a,100,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,30034,2579919373828105,1.7862631099596822
milp,n/a,100,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,40126,2579893529221867,1.786245215886254
milp,n/a,100,steinbrunn,46,CHAIN,1,1444310952537298,n/a,n/a,n/a,60000,2579893529221867,1.786245215886254
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,3989.192222595215,1468143594409482,1.016501046281146
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,8098.000270843506,1449328668516845,1.0034741244402614
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,11204.982820510864,1444328603608337,1.000012221101701
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,17797.996799468994,1444327217256695,1.0000112612310863
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,28360.983932495117,1444310952537298,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1444310952537298,thres_config_12,2,1000000,60000,1444310952537298,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,1,8743832577892034,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,60000,8743832577892034,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,2,8743832577892034,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,60000,8743832577892034,1.0
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,52,10517375135388386,1.20283354486688
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,60000,10517375135388386,1.20283354486688
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_4,2,1000000,4692.999881744385,8743897522506920,1.0000074274769453
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_4,2,1000000,8301.998723983765,8743865129768805,1.0000037228385243
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_4,2,1000000,20672.99709701538,8743832578392803,1.000000000057271
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_4,2,1000000,60000,8743832578392803,1.000000000057271
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,1,1171248092796,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,60000,1171248092796,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,2,1171248092796,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,60000,1171248092796,1.0
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,55,222039518764188,20
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,40025,222039518010301,20
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,60000,222039518010301,20
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_12,2,1000000,3629.9970722198486,1171248098088,1.000000004518257
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_12,2,1000000,7619.999183654785,1171248094455,1.0000000014164376
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_12,2,1000000,14228.026313781738,1171248092796,1.0
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_12,2,1000000,60000,1171248092796,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,1,6119764095574613,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,60000,6119764095574613,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,2,6119764095574613,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,60000,6119764095574613,1.0
milp,n/a,100,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,60000,n/a,20
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_6,2,1000000,4502.98540687561,7203468072557447,1.1770826391439653
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_6,2,1000000,29725.015241622925,6462518229163204,1.0560077362845484
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_6,2,1000000,33495.999992370605,6460934354752469,1.0557489232999302
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_6,2,1000000,60000,6460934354752469,1.0557489232999302
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,1,3431394986895792640,3.5810608411108897
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,60000,3431394986895792640,3.5810608411108897
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,2,3431394986895792640,3.5810608411108897
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,60000,3431394986895792640,3.5810608411108897
milp,n/a,100,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,5,958206279966841088,n/a,n/a,n/a,60000,n/a,20
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,4257.0133228302,958280514926093056,1.0000774728373254
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,8056.999158859253,958207233622277376,1.0000009952506639
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,12352.99933052063,958206894084819200,1.0000006409037292
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,38150.013286590576,958206279966841088,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206279966841088,thres_config_5,2,1000000,60000,958206279966841088,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,1,220294001853366,1.2608642238095233
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,60000,220294001853366,1.2608642238095233
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,2,220294001853366,1.2608642238095233
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,60000,220294001853366,1.2608642238095233
milp,n/a,100,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,30025,190500123773507,1.0903374067224108
milp,n/a,100,steinbrunn,46,CHAIN,6,174716672654712,n/a,n/a,n/a,60000,190500123773507,1.0903374067224108
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,6,174716672654712,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174716672654712,thres_config_12,2,1000000,3333.9998474121094,174718089296701,1.000008108224404
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174716672654712,thres_config_12,2,1000000,13344.000144958496,174717260712714,1.000003365780684
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174716672654712,thres_config_12,2,1000000,20367.016347885132,174716672654712,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174716672654712,thres_config_12,2,1000000,60000,174716672654712,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,1,173973994384509,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,60000,173973994384509,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,2,173973994384509,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,60000,173973994384509,1.0
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,20022,1003468110506442,5.767920165634783
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,30016,343538201973683,1.9746526093687962
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,50150,291249110507079,1.674095668938739
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,60000,291249110507079,1.674095668938739
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,4246.063703536987,287695698116092,1.6536707059805773
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,8617.012634277344,193052645238466,1.1096638087862158
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,12303.000062942505,193052645233794,1.1096638087593613
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,20858.99987220764,193052645226132,1.1096638087153203
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_4,2,1000000,60000,193052645226132,1.1096638087153203
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,1,71473115939,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,60000,71473115939,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,2,71473115939,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,60000,71473115939,1.0
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,100,22344138743939,20
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,10018,22344129459870,20
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,20016,22344126191800,20
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,30028,1353376839973,18.935467164018196
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,40028,71952666145,1.0067095186728572
milp,n/a,10,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,60000,71952666145,1.0067095186728572
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,3856.9999198913574,71475378246,1.0000316525587318
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,24319.98246574402,71473225350,1.0000015307993582
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,60000,71473225350,1.0000015307993582
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,1,68494615585068580864,2.900854292327672
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,60000,68494615585068580864,2.900854292327672
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,2,68494615585068580864,2.900854292327672
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,60000,68494615585068580864,2.900854292327672
milp,n/a,100,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,60000,n/a,20
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,3457.0475425720215,23611877289468362752,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,60000,23611877289468362752,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,1,166621067374987,3.641699941478764
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,60000,166621067374987,3.641699941478764
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,2,166621067374987,3.641699941478764
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,60000,166621067374987,3.641699941478764
milp,n/a,100,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,53,397962992709224,8.69795056586858
milp,n/a,100,steinbrunn,50,CHAIN,0,45753650781928,n/a,n/a,n/a,60000,397962992709224,8.69795056586858
annealing_quadratic,1,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,5776.998113632202,68877812136585,1.505405819196196
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,10771.983497619629,67729472765767,1.480307507887854
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,15565.997919082642,67365317102133,1.472348456371514
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,20797.999710083008,60261707373148,1.3170906876998427
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,42326.99850845337,45753650781928,1.0
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,45753650781928,thres_config_6,2,1000000,60000,45753650781928,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,1,4332931019808919661838336,1.0000000000000013
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,60000,4332931019808919661838336,1.0000000000000013
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,2,4332931019808915366871040,1.0000000000000002
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,60000,4332931019808915366871040,1.0000000000000002
milp,n/a,100,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,50,CHAIN,1,4332931019808914293129216,n/a,n/a,n/a,60000,n/a,20
annealing_quadratic,1,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,thres_config_4,2,1000000,5851.000431060791,4332931019808915366871040,1.0000000000000002
annealing_quadratic,True,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,thres_config_4,2,1000000,12009.028707504272,4332931019808914293129216,1.0
annealing_quadratic,True,n/a,steinbrunn,50,CHAIN,1,4332931019808914293129216,thres_config_4,2,1000000,60000,4332931019808914293129216,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,1,542670673200482,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,60000,542670673200482,1.0
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,2,542670673200482,1.0
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,60000,542670673200482,1.0
milp,n/a,100,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,30078,1087305972129250,2.003620290952336
milp,n/a,100,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,50113,919323250564919,1.694072106648166
milp,n/a,100,steinbrunn,50,CHAIN,2,542670673200482,n/a,n/a,n/a,60000,919323250564919,1.694072106648166
annealing_quadratic,1,n/a,steinbrunn,50,CHAIN,2,542670673200482,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,50,CHAIN,2,542670673200482,thres_config_5,2,1000000,5475.034717559814,542670673200482,1.0
annealing_quadratic,True,n/a,steinbrunn,50,CHAIN,2,542670673200482,thres_config_5,2,1000000,60000,542670673200482,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,0,n/a,20
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,1,64497272597724558000128,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,60000,64497272597724558000128,1.0
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,0,n/a,20
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,2,64497272597724558000128,1.0
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,60000,64497272597724558000128,1.0
milp,n/a,100,steinbrunn,50,CHAIN,3,64497272597724558000128,n/a,n/a,n/a,0,n/a,20
