method,num_relations,graph_type,problem,baseline_cost,optimisation_time_in_ms,cost,normalised_cost
genetic,30,CYCLE,3,4371624082.680714,38538,9935992874.805775,2.272837894666391
ikkbz,30,CYCLE,3,4371624082.680714,0,13673227779.215204,3.127722677600348
milp,30,CYCLE,3,4371624082.680714,50024,9890090797.73161,2.2623378891276795
minsel,30,CYCLE,3,4371624082.680714,0,9911062507.664597,2.2671351245577194
simulated_annealing_quadratic,30,CYCLE,3,4371624082.680714,34435.07528305054,4371628828.80232,1.0000010858212487
digital_annealing_legacy,30,CYCLE,4,477884674.92006385,3619.066583633423,477884674.92006385,1.0000000019252844
digital_annealing_quadratic,30,CYCLE,4,477884674.92006385,976.0,477884674.92006385,1.0000000019252844
dpsizelinear,30,CYCLE,4,477884674.92006385,1,477884674.92006385,1.0000000019252844
genetic,30,CYCLE,4,477884674.92006385,42553,2963449974.3148637,6.201182284232165
ikkbz,30,CYCLE,4,477884674.92006385,0,13645958246.293438,20
milp,30,CYCLE,4,477884674.92006385,50,532458686.9357463,1.1141991277496928
minsel,30,CYCLE,4,477884674.92006385,0,477884674.92006385,1.0000000019252844
simulated_annealing_quadratic,30,CYCLE,4,477884674.92006385,25603.913068771362,477884674.92006385,1.0000000019252844
digital_annealing_legacy,30,CYCLE,5,8962134978167.402,14360.965612411499,10234263348491.342,1.1419447903232234
digital_annealing_quadratic,30,CYCLE,5,8962134978167.402,7923.742572784424,8962134978167.402,1.0000000000000449
dpsizelinear,30,CYCLE,5,8962134978167.402,1,10015603453021.76,1.1175465977048051
genetic,30,CYCLE,5,8962134978167.402,31214,11008004213310.133,1.2282792258906112
ikkbz,30,CYCLE,5,8962134978167.402,0,25396003030390.56,2.8337001275096543
milp,30,CYCLE,5,8962134978167.402,20161,16945724933983.559,1.890813402751207
minsel,30,CYCLE,5,8962134978167.402,0,30890332753786.777,3.4467604905572053
simulated_annealing_quadratic,30,CYCLE,5,8962134978167.402,22751.813173294067,10050969734806.201,1.1214927870749272
digital_annealing_legacy,30,CYCLE,6,791756327167.2288,3342.1644115448,791756327167.2288,1.0000000000002889
digital_annealing_quadratic,30,CYCLE,6,791756327167.2288,8930.2359790802,791756327167.2288,1.0000000000002889
dpsizelinear,30,CYCLE,6,791756327167.2288,1,791756327167.2288,1.0000000000002889
genetic,30,CYCLE,6,791756327167.2288,1408,15015344405522.05,18.964602984921854
ikkbz,30,CYCLE,6,791756327167.2288,0,6178341906000.963,7.803337585072188
milp,30,CYCLE,6,791756327167.2288,10007,2498693689138.7637,3.1558872387915007
minsel,30,CYCLE,6,791756327167.2288,0,2498693683283.938,3.1558872313967687
simulated_annealing_quadratic,30,CYCLE,6,791756327167.2288,19635.974884033203,791756327167.2288,1.0000000000002889
digital_annealing_legacy,30,CYCLE,7,3643853878.8029995,9112.664144515991,3644398340.1620584,1.0001494193181966
digital_annealing_quadratic,30,CYCLE,7,3643853878.8029995,3525.127603530884,3647651505.6739283,1.0010422008678386
dpsizelinear,30,CYCLE,7,3643853878.8029995,1,3643853878.8029995,1.0000000002203708
genetic,30,CYCLE,7,3643853878.8029995,41160,42596837545.31252,11.690050965680497
ikkbz,30,CYCLE,7,3643853878.8029995,0,8743591777.260078,2.3995451162435657
milp,30,CYCLE,7,3643853878.8029995,50118,3643853878.8029995,1.0000000002203708
minsel,30,CYCLE,7,3643853878.8029995,0,6652046023.100633,1.8255523535844245
simulated_annealing_quadratic,30,CYCLE,7,3643853878.8029995,8273.894786834717,3643869351.834622,1.0000042465573922
digital_annealing_legacy,30,CYCLE,8,15407327575.030346,7090.069747924805,15448785334.918976,1.0026907820137638
digital_annealing_quadratic,30,CYCLE,8,15407327575.030346,1071.9579830169678,15407327575.030346,1.0000000000019695
dpsizelinear,30,CYCLE,8,15407327575.030346,1,15407327575.030346,1.0000000000019695
genetic,30,CYCLE,8,15407327575.030346,12529,15528184753.759857,1.0078441363806634
ikkbz,30,CYCLE,8,15407327575.030346,0,220248916221.96515,14.295075842960726
milp,30,CYCLE,8,15407327575.030346,50037,15407327575.030346,1.0000000000019695
minsel,30,CYCLE,8,15407327575.030346,0,79315452424.70384,5.147904595304475
simulated_annealing_quadratic,30,CYCLE,8,15407327575.030346,8930.623531341553,15407327575.030346,1.0000000000019695
digital_annealing_legacy,30,CYCLE,9,4700951074.981434,9489.322305679321,4700951074.981434,1.0000000002087734
digital_annealing_quadratic,30,CYCLE,9,4700951074.981434,4185.174259185791,4700951074.981434,1.0000000002087734
dpsizelinear,30,CYCLE,9,4700951074.981434,1,4700951074.981434,1.0000000002087734
genetic,30,CYCLE,9,4700951074.981434,773,13836562648.421322,2.943353893842572
ikkbz,30,CYCLE,9,4700951074.981434,0,4700951074.981434,1.0000000002087734
milp,30,CYCLE,9,4700951074.981434,30123,4700959131.632186,1.0000017140429796
minsel,30,CYCLE,9,4700951074.981434,0,4703845456.905782,1.0006157015591568
simulated_annealing_quadratic,30,CYCLE,9,4700951074.981434,28851.091861724854,4700957124.612501,1.0000012871039086
digital_annealing_legacy,34,CYCLE,0,594254526509773.9,17203.813577651978,665911712990595.6,1.120583324626378
digital_annealing_quadratic,34,CYCLE,0,594254526509773.9,5142.45304107666,594254526509773.9,1.0000000000000016
dpsizelinear,34,CYCLE,0,594254526509773.9,1,665911712178047.5,1.1205833232590379
genetic,34,CYCLE,0,594254526509773.9,59267,595155191022435.9,1.0015156207861853
ikkbz,34,CYCLE,0,594254526509773.9,0,1.892017561458161e+16,20
milp,34,CYCLE,0,594254526509773.9,30023,629487713081001.2,1.0592897235098282
minsel,34,CYCLE,0,594254526509773.9,0,1569308898113767.8,2.64080259906604
simulated_annealing_quadratic,34,CYCLE,0,594254526509773.9,35741.44387245178,618874749019647.4,1.0414304332765894
digital_annealing_legacy,34,CYCLE,1,768225573.9064572,14349.339170455933,768272907.6057174,1.0000616155038065
digital_annealing_quadratic,34,CYCLE,1,768225573.9064572,4823.149839401245,768225573.9064572,1.0000000011799361
dpsizelinear,34,CYCLE,1,768225573.9064572,1,768225573.9064572,1.0000000011799361
genetic,34,CYCLE,1,768225573.9064572,14084,5534849900.016068,7.204719674199219
ikkbz,34,CYCLE,1,768225573.9064572,0,1061921217.5779572,1.3823039155427297
milp,34,CYCLE,1,768225573.9064572,53,1061922130.789577,1.3823051042712124
minsel,34,CYCLE,1,768225573.9064572,0,1061922130.789577,1.3823051042712124
simulated_annealing_quadratic,34,CYCLE,1,768225573.9064572,53632.376194000244,768274204.5533917,1.0000633037418967
digital_annealing_legacy,34,CYCLE,2,3056642919.0266705,22659.963998794556,3056751760.886347,1.0000356083092565
digital_annealing_quadratic,34,CYCLE,2,3056642919.0266705,5564.012535095215,3056647972.14709,1.0000016531689255
dpsizelinear,34,CYCLE,2,3056642919.0266705,1,3056642919.0266705,1.0000000000087255
genetic,34,CYCLE,2,3056642919.0266705,15352,28737908116.679543,9.401787803883003
ikkbz,34,CYCLE,2,3056642919.0266705,0,491392998316.8887,20
milp,34,CYCLE,2,3056642919.0266705,30026,3620238287.687421,1.1843837777661659
minsel,34,CYCLE,2,3056642919.0266705,0,8417268012.022727,2.753762292514197
simulated_annealing_quadratic,34,CYCLE,2,3056642919.0266705,53109.07793045044,3064424185.5450163,1.0025456904032355
digital_annealing_legacy,34,CYCLE,3,1459181.622050082,2757.72172164917,1459181.622050082,1.0000004263008373
digital_annealing_quadratic,34,CYCLE,3,1459181.622050082,15935.275033950806,1719197.2277110382,1.1781932657504712
dpsizelinear,34,CYCLE,3,1459181.622050082,1,1459181.622050082,1.0000004263008373
genetic,34,CYCLE,3,1459181.622050082,19014,88673909.66552995,20
ikkbz,34,CYCLE,3,1459181.622050082,0,1459181.622050082,1.0000004263008373
milp,34,CYCLE,3,1459181.622050082,30009,1459181.622050082,1.0000004263008373
minsel,34,CYCLE,3,1459181.622050082,0,2983028.860115416,2.0443172300868886
simulated_annealing_quadratic,34,CYCLE,3,1459181.622050082,26403.084993362427,1600228.1154574072,1.0966618366449448
digital_annealing_legacy,34,CYCLE,4,6865388253.50395,8927.955234527588,6865388253.50395,1.0000000000734044
digital_annealing_quadratic,34,CYCLE,4,6865388253.50395,1605.024995803833,6865388253.50395,1.0000000000734044
dpsizelinear,34,CYCLE,4,6865388253.50395,1,6865388253.50395,1.0000000000734044
genetic,34,CYCLE,4,6865388253.50395,17380,155078726858.76022,20
ikkbz,34,CYCLE,4,6865388253.50395,0,6865388253.50395,1.0000000000734044
milp,34,CYCLE,4,6865388253.50395,50022,6865772785.879539,1.0000560103617404
minsel,34,CYCLE,4,6865388253.50395,0,6865610271.994588,1.0000323388840378
simulated_annealing_quadratic,34,CYCLE,4,6865388253.50395,17625.901699066162,6865388253.825272,1.0000000001202076
digital_annealing_legacy,34,CYCLE,5,2769243685812.09,15597.830043792725,2769243752682.2715,1.0000000241474853
digital_annealing_quadratic,34,CYCLE,5,2769243685812.09,1703.5341243743896,2769243749239.3716,1.0000000229042219
dpsizelinear,34,CYCLE,5,2769243685812.09,1,2769243685812.09,1.0000000000000324
genetic,34,CYCLE,5,2769243685812.09,8495,7687213774394.232,2.7759253596131903
ikkbz,34,CYCLE,5,2769243685812.09,0,125075443287519.28,20
milp,34,CYCLE,5,2769243685812.09,50157,3384705259250.419,1.2222489759899742
minsel,34,CYCLE,5,2769243685812.09,0,20651876464799.4,7.457587272152193
simulated_annealing_quadratic,34,CYCLE,5,2769243685812.09,54630.0265789032,2769243685812.09,1.0000000000000324
digital_annealing_legacy,34,CYCLE,6,32543161750690.484,2901.9511947631836,41726389470991.266,1.2821860945980934
digital_annealing_quadratic,34,CYCLE,6,32543161750690.484,8663.0,32543161750690.484,1.0000000000000149
dpsizelinear,34,CYCLE,6,32543161750690.484,1,41726389470991.266,1.2821860945980934
genetic,34,CYCLE,6,32543161750690.484,1867,33338943396481.96,1.0244531140486093
ikkbz,34,CYCLE,6,32543161750690.484,0,5540106663698138.0,20
milp,34,CYCLE,6,32543161750690.484,50109,41674457615795.266,1.2805903106483394
minsel,34,CYCLE,6,32543161750690.484,0,1286503229897529.2,20
simulated_annealing_quadratic,34,CYCLE,6,32543161750690.484,38857.433557510376,41726389471077.86,1.2821860946007544
digital_annealing_legacy,34,CYCLE,7,4532911755.395216,13755.99026107788,6692023911.933384,1.4763190358938245
digital_annealing_quadratic,34,CYCLE,7,4532911755.395216,1626.8896579742432,4532913081.394161,1.0000002926141591
dpsizelinear,34,CYCLE,7,4532911755.395216,1,4532911755.395216,1.000000000087188
genetic,34,CYCLE,7,4532911755.395216,14657,6420774363.89225,1.4164790119308754
ikkbz,34,CYCLE,7,4532911755.395216,0,832016804793.2333,20
milp,34,CYCLE,7,4532911755.395216,46974,4532913736.556814,1.0000004371487736
minsel,34,CYCLE,7,4532911755.395216,0,6904746405.778189,1.5232474795393824
simulated_annealing_quadratic,34,CYCLE,7,4532911755.395216,27452.61836051941,4674359294.844911,1.0312045650764958
digital_annealing_legacy,34,CYCLE,8,170599701253.4452,2528.3842029571533,170676249758.2536,1.0004487024578084
digital_annealing_quadratic,34,CYCLE,8,170599701253.4452,16964.363277435303,170609079153.4134,1.0000549702041945
dpsizelinear,34,CYCLE,8,170599701253.4452,1,170599701253.4452,1.0000000000026095
genetic,34,CYCLE,8,170599701253.4452,32776,676757354759.4055,3.966931652217678
ikkbz,34,CYCLE,8,170599701253.4452,0,682002056980.857,3.9976743919934856
milp,34,CYCLE,8,170599701253.4452,50040,171348482277.784,1.004389110996587
minsel,34,CYCLE,8,170599701253.4452,0,195869940570.32153,1.1481259294812345
simulated_annealing_quadratic,34,CYCLE,8,170599701253.4452,38962.483406066895,170609079865.93704,1.0000549743807765
digital_annealing_legacy,34,CYCLE,9,274338663331.10672,22808.439683914185,274338774637.7735,1.000000405727622
digital_annealing_quadratic,34,CYCLE,9,274338663331.10672,9163.44581413269,274338663386.09662,1.0000000002008342
dpsizelinear,34,CYCLE,9,274338663331.10672,1,274338663331.10672,1.000000000000389
genetic,34,CYCLE,9,274338663331.10672,3731,1627500474653.1348,5.932450260171654
ikkbz,34,CYCLE,9,274338663331.10672,0,10589444222486.139,20
milp,34,CYCLE,9,274338663331.10672,50041,903945095715.8936,3.294997084042979
minsel,34,CYCLE,9,274338663331.10672,0,903962115810.318,3.295059124494069
simulated_annealing_quadratic,34,CYCLE,9,274338663331.10672,50607.13791847229,274342909211.89285,1.0000154767863971
digital_annealing_legacy,38,CYCLE,0,33465089670.655003,16490.73224258423,33465089670.655003,1.0000000000195728
digital_annealing_quadratic,38,CYCLE,0,33465089670.655003,2336.00447845459,33465089670.655003,1.0000000000195728
dpsizelinear,38,CYCLE,0,33465089670.655003,2,33465089670.655003,1.0000000000195728
genetic,38,CYCLE,0,33465089670.655003,24614,100363896547.4365,2.999062531644981
ikkbz,38,CYCLE,0,33465089670.655003,1,836566630314.227,20
milp,38,CYCLE,0,33465089670.655003,50037,33981930536.456146,1.0154441799365466
minsel,38,CYCLE,0,33465089670.655003,1,33465530290.783466,1.0000131665800933
simulated_annealing_quadratic,38,CYCLE,0,33465089670.655003,16028.012990951538,33465089670.655003,1.0000000000195728
digital_annealing_legacy,38,CYCLE,1,49346826267022.695,39700.86545372009,49784078676377.6,1.0088608010369213
digital_annealing_quadratic,38,CYCLE,1,49346826267022.695,8633.95606803894,49346826267022.695,1.000000000000014
dpsizelinear,38,CYCLE,1,49346826267022.695,2,49784078670496.98,1.008860800917752
genetic,38,CYCLE,1,49346826267022.695,19749,215256228586335.4,4.362108870417651
ikkbz,38,CYCLE,1,49346826267022.695,1,101248167877915.38,2.051766557996021
milp,38,CYCLE,1,49346826267022.695,52,70012123789809.766,1.4187766283279333
minsel,38,CYCLE,1,49346826267022.695,1,50219834989746.47,1.0176912840959722
simulated_annealing_quadratic,38,CYCLE,1,49346826267022.695,23314.11838531494,50219834989746.47,1.0176912840959722
digital_annealing_legacy,38,CYCLE,2,489771174705.75146,3129.7193489074707,501630589168.05115,1.0242141944555931
digital_annealing_quadratic,38,CYCLE,2,489771174705.75146,2187.0518474578857,501630589168.05115,1.0242141944555931
dpsizelinear,38,CYCLE,2,489771174705.75146,2,489771174705.75146,1.0000000000015343
genetic,38,CYCLE,2,489771174705.75146,56942,18331488589961.473,20
ikkbz,38,CYCLE,2,489771174705.75146,1,9618534278451.604,19.63883293916809
milp,38,CYCLE,2,489771174705.75146,10025,599381764419.4088,1.2237995933109573
minsel,38,CYCLE,2,489771174705.75146,1,3200928461338.1333,6.535559107303779
simulated_annealing_quadratic,38,CYCLE,2,489771174705.75146,25045.716285705566,501630589168.05115,1.0242141944555931
digital_annealing_legacy,38,CYCLE,3,730030091469.4828,14361.348455429077,730030548800.7997,1.000000626456094
digital_annealing_quadratic,38,CYCLE,3,730030091469.4828,11685.838111877441,730030537182.0441,1.0000006105406465
dpsizelinear,38,CYCLE,3,730030091469.4828,2,730030091469.4828,1.0000000000006612
genetic,38,CYCLE,3,730030091469.4828,21860,1160000612553.354,1.588976435504388
ikkbz,38,CYCLE,3,730030091469.4828,1,1706928653811.3518,2.3381620480555694
milp,38,CYCLE,3,730030091469.4828,30033,732348099591.5586,1.0031752227060862
minsel,38,CYCLE,3,730030091469.4828,1,1558582650326.2793,2.134956721016839
simulated_annealing_quadratic,38,CYCLE,3,730030091469.4828,48016.96491241455,730030133911.6648,1.0000000581382402
digital_annealing_legacy,38,CYCLE,4,13791390509440.07,26758.047388076782,13801159508042.572,1.0007083403661063
digital_annealing_quadratic,38,CYCLE,4,13791390509440.07,21119.62424468994,13801156555124.86,1.0007081262529818
dpsizelinear,38,CYCLE,4,13791390509440.07,2,13791390509440.07,1.000000000000005
genetic,38,CYCLE,4,13791390509440.07,44006,15944674575523.098,1.1561324845822623
ikkbz,38,CYCLE,4,13791390509440.07,1,13791390509440.07,1.000000000000005
milp,38,CYCLE,4,13791390509440.07,52,130742634246089.25,9.480018287974508
minsel,38,CYCLE,4,13791390509440.07,1,127053190513233.12,9.212500394812773
simulated_annealing_quadratic,38,CYCLE,4,13791390509440.07,17256.010055541992,13829530110068.322,1.002765464483238
digital_annealing_legacy,38,CYCLE,5,20121724450546.953,5529.878429412842,20731190706209.836,1.030288967387549
digital_annealing_quadratic,38,CYCLE,5,20121724450546.953,2653.087200164795,20121724450546.953,1.0000000000000473
dpsizelinear,38,CYCLE,5,20121724450546.953,2,20121724450546.953,1.0000000000000473
genetic,38,CYCLE,5,20121724450546.953,5174,221839294029694.38,11.024864920246674
ikkbz,38,CYCLE,5,20121724450546.953,1,191076530248743.88,9.496031551289782
milp,38,CYCLE,5,20121724450546.953,30025,51684701743794.63,2.568602003810472
minsel,38,CYCLE,5,20121724450546.953,1,21908102578172.47,1.0887785801866496
simulated_annealing_quadratic,38,CYCLE,5,20121724450546.953,23484.933853149414,20731190706209.836,1.030288967387549
digital_annealing_legacy,38,CYCLE,6,2778742602.940936,35448.84396934509,2778742602.940936,1.0000000003386194
digital_annealing_quadratic,38,CYCLE,6,2778742602.940936,3869.0670890808105,2778742602.940936,1.0000000003386194
dpsizelinear,38,CYCLE,6,2778742602.940936,2,2778742602.940936,1.0000000003386194
genetic,38,CYCLE,6,2778742602.940936,15015,413195121829.0232,20
ikkbz,38,CYCLE,6,2778742602.940936,1,2778742602.940936,1.0000000003386194
milp,38,CYCLE,6,2778742602.940936,50107,2778752870.3759923,1.0000036953318328
minsel,38,CYCLE,6,2778742602.940936,1,2830409578.957331,1.0185936534460385
simulated_annealing_quadratic,38,CYCLE,6,2778742602.940936,48955.668687820435,2778742602.940936,1.0000000003386194
digital_annealing_legacy,38,CYCLE,7,1214094220216.771,25760.427043914795,1214094220216.771,1.000000000000635
digital_annealing_quadratic,38,CYCLE,7,1214094220216.771,14862.843460083008,1214094226050.1047,1.0000000048053146
dpsizelinear,38,CYCLE,7,1214094220216.771,2,1214094220216.771,1.000000000000635
genetic,38,CYCLE,7,1214094220216.771,13492,87757464202887.56,20
ikkbz,38,CYCLE,7,1214094220216.771,1,14694367652251.766,12.103152628168747
milp,38,CYCLE,7,1214094220216.771,40147,2449137420425.495,2.0172548222738165
minsel,38,CYCLE,7,1214094220216.771,1,1962876746143.1526,1.6167416938974772
simulated_annealing_quadratic,38,CYCLE,7,1214094220216.771,23810.715436935425,1214094226050.1047,1.0000000048053146
digital_annealing_legacy,38,CYCLE,8,1894358179075.492,15179.633392333984,17338010819120.812,9.152445936906624
digital_annealing_quadratic,38,CYCLE,8,1894358179075.492,16549.0,1894358179075.492,1.0000000000002598
dpsizelinear,38,CYCLE,8,1894358179075.492,2,17331993054403.488,9.149269259558169
genetic,38,CYCLE,8,1894358179075.492,13318,1988674788482.5151,1.0497881606811914
